Datetime,Sentiment,Text,Unnamed: 0,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
2020-03-29 21:59:38+00:00,0,he Hunger Games  Energy  Eat  quarantine  Get  Money  meekmill  Battle  Flow  lacefrontal  Wigs  stealth  Health  Wealth  TheUberShoppe  DavesHouseOfThrill  Corona  Virus  K  Real  Rap  besafe  Culture  Art     VUT ZAlLS  igshid  i nm spi bc ,1713,,,,
2020-03-29 21:49:24+00:00,0,he Hunger Games  Energy  Eat  quarantine  Get  Money  meekmill  Battle  Flow  lacefrontal  Wigs  stealth  Health  Wealth  TheUberShoppe  DavesHouseOfThrill  Corona  Virus  K  Real  Rap  besafe  Culture  Art     VUT ZAlLS  igshid  hwfxjcrmq  ,1714,,,,
2020-03-29 21:48:44+00:00,0,he Hunger Games  Energy  Eat  quarantine  Get  Money  meekmill  Battle  Flow  lacefrontal  Wigs  stealth  Health  Wealth  TheUberShoppe DavesHouseOfThrill  Corona  Virus  K  Real  Rap  besafe  Culture  Art     VUT ZAlLS  igshid    v kk f  ih,1715,,,,
2020-03-29 21:36:06+00:00,0,My mother called and told us to sing  hesgotthewholeworldinhishands so this is what she got   quarantinelife  tylerperrychallenge  sundayfunday  faithhopelove  corona  everybodyloveschris  familytime     VSPXkgTvd  igshid    hdvtpdrqm,1716,,,,
2020-03-29 21:04:48+00:00,1,Neighbors didn   t appreciate me playing  joeexotic  tigerking to get them through this rough time   coronavirus  corona  coronamemes  funnymemes  funny  nyc  newyorkcity  newyorklife  quarantine  York  New York  VPiOrgZ w  igshid  qg mxn i iu,1717,,,,
2020-03-29 20:18:14+00:00,1,I am persuaded that after  corona passes the  church  international can   t and won   t be as it was pre  Rona  There will and has to be so many changes  Rona has given us so many great online services  sweeee  post Rona I expect so much more ,1718,,,,
2020-03-29 19:29:09+00:00,0,ake heed   corona  quarantine  coronavirus   New York  VE WkApWO  igshid   ofpo jy t j,1719,,,,
2020-03-29 19:00:16+00:00,1, Corona Apocalypse Pandemia Diary  MERCEDES is alive and well carrying out her patriotic duty by keeping me well stocked with my one week supply of a case of wine  and keeping the recommended six feet distance  in     VBiwdjMuy  igshid  i p  tmoqnif,1720,,,,
2020-03-29 17:24:22+00:00,0,Is that overkill   stayhome  corona  bettersafethansorry  healthylifestyle  York  New York  U hkSj  d  igshid jhv pj pu o ,1721,,,,
2020-03-29 16:54:40+00:00,0, corona  covid     newyork nygovcuomo  NYProud  York  New York  UzK IHlqp  igshid  bbpvvt sfqk ,1722,,,,
2020-03-29 16:51:08+00:00,-1,Shout out to old people that told  corona virus to suck a dick and to come back another day     Salute  OldPeopleMatter,1723,,,,
2020-03-29 16:42:12+00:00,0,Un video en espa  ol que explica la situaci  n en el Hospital Elmhurst en Queens  COVID    Coronavirus  Elmhurst  JacksonHeights  EastElmhurst  Corona  Woodside  LsPiWjXxt  igshid    ghfxcj ye ,1724,,,,
2020-03-29 16:32:53+00:00,0,If you haven   t been hit by  corvid   you will be  But when you are think of your neighbors  Don   t hoard more than you could possibly use  Stores will get deliveries   corona  coronavirus  brooklyn  newyorkcity     UwrPuFGV   igshid  iv zhxh dw e,1725,,,,
2020-03-29 16:29:49+00:00,0,STAY HOME       WASH YO HANDS  covid     MELINAFINEART  corona  coronavirusnewyork  stayhome  washyourhands  NEWYORKCITY andrewcuomo   York  New York  UwU  lAog  igshid rlwrn cnn   ,1726,,,,
2020-03-29 15:51:22+00:00,1,In my Latin bag  corona won   t stop my creativity  producer  beat  creativity   New York  Urqrjl vE  igshid tcun narj iw,1727,,,,
2020-03-29 14:45:00+00:00,1,We are    minutes away from streaming our virtual service  You can watch by subscribing to our YouTube or Facebook Like Page  Click the link in our bio   Subscribe  Follow  Church  BMBC  TuneIn  Share  corona     APFKFh  g  igshid rhvdbif agx ,1728,,,,
2020-03-29 14:41:46+00:00,1,If The  Corona Pandemic was  TheTigerKing on Netflix    Then  DebraBirx is  CaroleBaskin  Like is she really helping or     COVID    StayAtHomeAndStaySafe  SocialDistancing  SundayFunday,1729,,,,
2020-03-29 14:33:35+00:00,1,Kids at home now  Kids  Is this food good to eat  Me  What do you mean  Kids  Is it clean  Me  Huh  Kids  Is it from before the Corona or not  Me   Corona  COVID  ,1730,,,,
2020-03-29 13:27:32+00:00,0,Allah belani versin  corona umarim hic ummadigin birine yapisir sende can cekersin  Ya da arkadas da olabiliriz benim istedigim bir iki insana ugrarsan  ,1731,,,,
2020-03-29 13:08:01+00:00,0, NoShame  ThereIsNoWrongEmotion  SpeakUp  quarantine  corona  mentalhealth  mentalhealthawareness  mentalhealthmatters  mentalhealthadvocate  psychology  York  New York  UZOQNHNQq  igshid tl vpb  jm t,1732,,,,
2020-03-29 12:49:29+00:00,0,I New York            brooklyn  newyork  nyc  biggie  biggiesmalls  thenotoriousbig  notoriousbig  lockdown  quarantine  newyorklockdown  corona  York  New York  UXFTYnHNT  igshid l en qfoi  f,1733,,,,
2020-03-29 12:34:51+00:00,0,Who else buying camera equipment in   weeks         Meme  MoneyMeme  MoneyMemes  CoronaMeme  Corona  Money  FreeMoney  socialdistancing  Stayhome  AllAmerican  CW  Cinematography  Cinematographer  filmmaker     UVbCaJdJF  igshid  kuoprqxfg yv,1734,,,,
2020-03-29 12:29:19+00:00,0,his gonna be us in the hood         Meme  MoneyMeme  MoneyMemes  CoronaMeme  Corona  Money  FreeMoney  socialdistancing  Stayhome  AllAmerican  CW  Cinematography  Cinematographer  filmmaker  TheBronx  TheCorona     UUzUTJrn   igshid v uvooodzu  ,1735,,,,
2020-03-29 11:57:32+00:00,0,Where is the city that I knew so well         coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown  quarantine  quarantinelife  staysafe  brooklynbridge  fog  foggy  foggyday     URKeujDZf  igshid cepkeze  ov ,1736,,,,
2020-03-29 11:42:20+00:00,-1, Drop your City below          newyork  newyorkcity  nyc  brooklyn  bronx  manhattan  queens  corona  covid    odb  wutang  quarantine  quarantinelife  covid     covidlife  coronalife  coronavirus  oldirtybastard     UPYtpnX j  igshid a gcmpgdw o,1737,,,,
2020-03-29 11:24:18+00:00,-1,Clearly the line of time has been lost during  Corona This dudes texting before  am ,1738,,,,
2020-03-29 10:15:46+00:00,-1,empty  newyorkcity  corona took over  Square Manathan  UFhS Dzrq  igshid  jkm c  hbhkd,1739,,,,
2020-03-29 07:22:15+00:00,0,Learn more about COVID    at Tips and Review    covid     corona  York  New York  Txqe HOlX  igshid  i qi eh dvs,1740,,,,
2020-03-29 06:08:48+00:00,-1,Gloomy day out today       th Avenue is quiet and the Highline still closed and empty     nyc  corona  covid     pandemic  highline  High Line  New York  TpQLxAr    igshid   x imgi k  j,1741,,,,
2020-03-29 05:40:03+00:00,1,Countdown to my Birthday  ariesseason indoors    Program  meditation  astrologer doing my birth chart  write my wrongs and rights  my wishes and apply laws of attraction with Gods grace  Smudging myself and house  Make an altar for my ancestors  Best  corona  Confinement,1742,,,,
2020-03-29 05:25:47+00:00,-1,here was a time when heterosexuals said  aids was retribution against  gays So what is  cov  d    Retribution against heterosexuals for being greedy   covid  coronavirus  corona  virus  wuhan  china  rus     TkVNQhtNA  igshid wix  x sddl ,1743,,,,
2020-03-29 04:32:43+00:00,1, YALL BE CAREFUL OUT THERE    Man there   s sick people on this earth             Clean your door handles to your cars too    corona  Rona  sickpeople  crazyshit  cough  spit  cars  York  New York  TeEwPjp T  igshid xl  ts  rsg ,1744,,,,
2020-03-29 03:58:42+00:00,1,Hindistanda nesli tukenmekte olan Malabar kedisi mutlu mesut sokaklarda gezerken It s not all bad news Look at this beautiful animal Indian civet Enjoying India streets because of the lockdown  covid    evdekalt  rkiye    ekirdek  itle  berlin  corona  newyork,1745,,,,
2020-03-29 03:36:00+00:00,1, Practicing  sewing  face  mask  facialmask  damboys  coronavirus  spiderman  stephanienyla  PlayMarthaStewart  skillz  fun  newhobby  Corona  York  New York  TXw  hblv  igshid  tr h  f flao,1746,,,,
2020-03-29 03:32:07+00:00,1,hanks to everyone for tuning in to our  live stream for the  roast of  tonight  It was awesome live chatting with fans  We are doing it again next week at  pm with the Roast of    standstrong  quarantine  coronaapocalypse  corona  buygiftcards,1747,,,,
2020-03-29 02:24:12+00:00,1,If we want to end  corona fast we need   weeks complete  lockdown in unison in entire  UnitedStates  amp  may be in the  entireworld  WE NEED   weeks  CoronaLockdown       COVID    Covid  usa  otherwise it willgo in  amp on,1748,,,,
2020-03-29 02:02:55+00:00,-1, Ghost  off of my recent  Quarantine EP  Stream it on  Soundcloud  amp   Youtube   corona  album  newmusic  rap  hiphop,1749,,,,
2020-03-29 01:41:48+00:00,0, OneMoreSaturdayNight  corona don   t cha come around here anymore  ,1750,,,,
2020-03-29 01:26:00+00:00,1,WHEN YOU FIND OUT ANIMALS CANNOT GET CORONA VIRUS  lt TAG   FRIENDS gt   coronavirusmemes  jokes  funymemes  funnyvideos  cats  catlovers  corona  coronavirus  newyork  pandemic  thebronx  nyc  lml  lmfao  lol     QiGFmjTwY  igshid s  kv cnh z ,1751,,,,
2020-03-29 01:25:23+00:00,0, corona situation has me in another Schmood tonight  prayer  music  producers  York  New York  TIj ZFoBF  igshid  kupyj wpkd,1752,,,,
2020-03-29 01:06:11+00:00,1,Clapping in solidarity and gratitude to all essential workers on the frontlines in NYC        coronavirus  corona  virus  isolation  COVID    emptystreets  emptynyc  nycshutdown  quarantine  quarantinelife     TGn oDc N  igshid   kf yy   tqp,1753,,,,
2020-03-29 00:30:12+00:00,1,eady for  clubquarantine  stayhome  djnice  corona  socialdistancing  nyc  philly  boston  melaninpoppin  melanated  instagood  dance  instamood  love  love  livestrong  livestream  luxuryliving  saturdayvibes     TCgUnpMdm  igshid hjxwvzp u  b,1754,,,,
2020-03-29 00:04:14+00:00,0,Check out my new video  My Mind  pcngs via   Broadwave  Entertainment  Corona  Covid     TrapMusic  NYC,1755,,,,
2020-03-28 23:57:59+00:00,0, Saturday night vibes  quarantine effects day    corona  covid     York  New York  S l BDRsL  igshid  g  jeu bud d,1756,,,,
2020-03-28 23:44:01+00:00,1,Day    of  quarantine in  brooklyn   contactless cocktail delivery  kingtaibar coming through big time   corona   New York  S OL ntbJblr M aoeQoQr mm  TVMErqNsM   igshid tf usg linvd,1757,,,,
2020-03-28 23:39:25+00:00,1,ook my parents out for a small joyride to cheer them up   remind them they   re still alive   very much loved  parents  family  mom  dad  joyride  nj  newjersey  alzheimers  corona  toughtimes  loveconquersall     S sbZnav   igshid  ktohnhlhl   ,1758,,,,
2020-03-28 23:38:46+00:00,0,Prepping for my next ice cream venture    A very classic flavor  CAN YOU GUESS WHAT IT IS   corona  dessert  icecream  sweets  homemade  classic  tasty  creamy  goodvibes  nyc,1759,,,,
2020-03-28 23:33:57+00:00,1,Important to get out  even   or especially   during these times  to recall nature   s beauty  reminding us that things will be better  nature  rainyday  rain  bridge  nj  corona  betterdays  getoutside  beauty  mylife     S Ea HVs   igshid mooy h mhrog,1760,,,,
2020-03-28 23:26:53+00:00,1,Coronavirus news  How to get better  Please listen             coronaviruspandemic  corona  coronamemes  coronavirusmemes  coronavirusoutbreak  coronav  rus  lol  lmao  memes  dankmemes  memesdaily  memes       S JX HkR   igshid  mtk yyoof vb,1761,,,,
2020-03-28 22:52:52+00:00,1,Save     on all bottles of wine with purchase of meal   support  nycstrong  corona  healthyfood  delivery  grubhub  doordash  ubereats  lasagna  madetoorder  bestfood  yummyfood  bestofny  insiderfood  smallbusiness     S XbfD  C  igshid  ve  kw i  x ,1762,,,,
2020-03-28 22:43:50+00:00,0,   soon enough    soon enough   NYC  NewYork  corona  coronavirus  covid  covid    quarantine  EscapeFromNewYork  York  New York  S VYoJwzs  igshid  bjfdvv tjzei,1763,,,,
2020-03-28 22:10:11+00:00,1,So people have said that you need a mask to go outside these days  Does this do the job  Don   t know how well it   ll protect me from the virus  but if I see a monster or    I think I   ll be alright   corona     Syex BzyI  igshid  nadmdk  e bk,1764,,,,
2020-03-28 22:04:36+00:00,1,Not a fan of  corona    StayPositive  Smile  StayAtHomeAndStaySafe  CoronaUpdate ,1765,,,,
2020-03-28 21:35:21+00:00,0,Spaghetti   meatballs ala Matthew today  Says he     I put lemon in the sauce     Mmmmmm  Time to try anything  lunch at the bar matthewclendenin  corona  Hills  SuftiBBYe  igshid  lrzjelh  xca,1766,,,,
2020-03-28 21:27:24+00:00,1,We   re excited to worship with you tomorrow  You can watch by subscribing to our YouTube or Facebook Like Page  Click the link in our bio   Subscribe  Follow  Church  BMBC  TuneIn  Share  corona  covid         APFKFh  g  igshid  ed mwty hh  ,1767,,,,
2020-03-28 21:19:02+00:00,-1,Because he believes  corona is an exaggeration     a germ  or a virus  you can call it many names  they don t really know what it is     He can barely read his papers during his press conference without shortness of breath  he   s fool  But we all know that ,1768,,,,
2020-03-28 21:05:45+00:00,1,Ochro rice with saltfish coming good  trinifood  corona  stayhome   New York  SrC sHAD   igshid pmu nls  vdf,1769,,,,
2020-03-28 20:51:08+00:00,-1, stayathome if you can afford to  Insane Trump says he    might    call a quarantine in NYC he   s holding us all hostage  covid     corona  trumpvirus  Yorkers Food Market  Spb Tgezv  igshid   eyfqr tlt r,1770,,,,
2020-03-28 20:26:04+00:00,0, corona  coronavirus  covid     pandemic  spring  springbreak  newyorkcity  manhattan  vacation  pause  socialdistancing  sunnyday  journalism  adayinthelife  gettyimages  streetphotography,1771,,,,
2020-03-28 19:58:24+00:00,-1,While you are alone you are entirely your own master         walkthedog  dog  walkingthedog  dogs  brooklynheights  brooklynheightspromenade  brooklynpromenade  brooklyn  coronavirus  corona  virus  isolation     SjZosDHcA  igshid  e  y by  d  ,1772,,,,
2020-03-28 19:04:07+00:00,1,Feeling creative in the quarintine  Who do you hear on this  comment below  producer  corona  nyc  latino  York  New York  Sc   lqtZ  igshid  nvg hvnheq u,1773,,,,
2020-03-28 18:43:56+00:00,-1, CoRap   I accept ya challenge  amp  imma talk my shit    Shoutout to  immortaltechnique on the beat   Brooklyn  RealRap  covid     corona  NewYork  undergroundhiphop  underground  hiphop  Rap  Culture  America  Pandemic     ,1774,,,,
2020-03-28 18:14:37+00:00,0, coronavirus  corona  covid    Port  Elizabeth  SXheHhWUMDGofot lJkRMwlm eiDYLjqd Mw   igshid  wuatisch  op,1775,,,,
2020-03-28 17:34:32+00:00,0,Essential Workers     nationalactionnetwork in  Harlem feeding the community dealing with the  Corona aka  covid    Mon Sat      PM  Tune in to  Sunday March          for virtual Town Hall     SS  PFb G  igshid   zuv uqnronq,1776,,,,
2020-03-28 17:24:40+00:00,0,Pra quem t   achando que   para brincar com o Coronavirus  The Hammer and the Dance by    coronavirus  corona  coronavirus  coronanyc,1777,,,,
2020-03-28 17:09:43+00:00,0,he aliens must think  Cuomo is our President  cuomobriefing  CoronaLockdown  coronanewyork  coronanyc  NYCLockdown  corona  COVID    Quarantine  OneNewYork  nyc,1778,,,,
2020-03-28 16:51:38+00:00,0, Cuomo   s daily updates are literally the only thing keeping me going  It   s church    cuomobriefing  SaturdayThoughts  CoronavirusNewYork  corona  COVID  ,1779,,,,
2020-03-28 16:21:36+00:00,0, corona  coronavir  s    covid     nyc   York  New York  SKl WHUTU  igshid  vqz  y hd  m,1780,,,,
2020-03-28 15:54:25+00:00,0,he hairs becoming something else  bedhead  nyc  corona  newstyles  thismess  mophead  scruffygay  scruffy  instagays  gaysofinstagram  quarentine   New York  SHedijRoi  igshid wd a vsjufi ,1781,,,,
2020-03-28 15:28:46+00:00,-1,Borough Park Shit    The Hardest Lyrical Street Poet      corona  coronavirus  mcdmhiphop  music  logo  winter  mcdm     mcdrastyckmeaxurez MC Drastyck Meaxurez       raw  weed  rap  hiphop  graffiti  l l  brookyn     SEi rDqo   igshid  usrr ld l  ,1782,,,,
2020-03-28 15:26:56+00:00,0,Overheard at a bar while  ft apart from one other during the pandemic    Hello doll face  can I ship you a drink      COVID    Corona  CoronavirusNewYork  Covid   ,1783,,,,
2020-03-28 14:50:31+00:00,1,Not going to join the bandwagon  Nope not going to post about  corona  coronavirusoutbreak  covid     virus  pandemic  stayhomesavelives  stayhealthymyfriends  stayhealthystaysafe  washyourhandsyoufilthyanimal     SAKuOnVPd  igshid x bupfew  h ,1784,,,,
2020-03-28 14:23:16+00:00,1,My President  Forever   Thank you  POTUS   SaturdayMotivation  Corona ,1785,,,,
2020-03-28 14:17:39+00:00,1,I didn   t know white people knew about Dettol  I   m so proud of y   all that do  Rona won   t stand a chance with Dettol  Carribean people been using this to fight germs and evil spirits for YEARS   This is my  Corona stash  Lmaooo  COVID    nyc ,1786,,,,
2020-03-28 14:11:52+00:00,0, stayhome  socialdistancing  wakeupnewyork  corona  chloroquine  vipinpaulkattappana   Newyork  R vnhntHp i    Z RUI dcC vL B lSo  M   igshid  lu b n  bnyk,1787,,,,
2020-03-28 13:10:02+00:00,1,In times when  humanity is struggling  Crises like this are too complex  too nuanced to put into words  If we don t know what to feel  art can clarify  emotions  With a joke  an idea  or a memory of a better time you share with the world   Corona  shopping  Dullaj redbubble com,1788,,,,
2020-03-28 12:48:29+00:00,-1, March   th   My New Album    F E A R    Will Be Available Everywhere  Albumontheway  Thealbumiscoming  FindingExcusesAndReasons  z       dayleft  countdown  corona  FEAR  available  fuckcoronavirus  stayhome     RyCLMB yA  igshid  p ycaltav vn,1789,,,,
2020-03-28 12:41:29+00:00,1,Do you have a cat to respect in your life  Here are some of our furry feline friends       respectyourcatday  COVID    corona  SocialDistancing  caturday  Cat  Cats  Pet  Pets  NYCCat  NYCPet  PetSitting  newyorkcity  LowerManhattan  FiDi  catsitter  catsitting  pawsonpine,1790,,,,
2020-03-28 11:53:56+00:00,1,When all this is over  will you be satisfied with the way you   re currently spending your days         rooseveltisland  blossom  blossoms  spring  flowers  flower  cherryblossom  coronavirus  corona  virus  isolation     Rr WAjthT  igshid  oxzaow  x  k,1791,,,,
2020-03-28 11:03:21+00:00,0,Pretty empty  th ave   covid     brooklyn  nyc  corona  Slope  Brooklyn  RmJxYlBQP  igshid    qkrijl e  ,1792,,,,
2020-03-28 07:34:15+00:00,-1,It feels like     years ago   impeachment  corona,1793,,,,
2020-03-28 05:29:21+00:00,0,First time out of the house  It wasnt so bad    with my son   love  newyork ig  corona  cov  d    stayingalive  Harlem  nyc ig  instagood  insta  photo  Photographer  newyorkcity  newyorkcity  ny      Q  KBHPJT  igshid   ucqrrl y iz,1794,,,,
2020-03-28 04:53:24+00:00,0,he latest in the  dontgoviral campaign  Spreading the message   not the  virus  Our  superheroes  artistically amplified   createdonthate  COVID  medtwitter  SoMeDocs  corona  COVID    coronavirus  ArtistOnTwitter,1795,,,,
2020-03-28 04:09:52+00:00,1,  news  corona  funny  coronavirus  cheers  citrusbeats  culturebelly  virus  quarantine   New York  Q otrDZM   igshid f s wwc  jmg,1796,,,,
2020-03-28 03:54:02+00:00,0,I Am Legend  covid     corona  covid  nyc  streetphotography  leica  leicaphotography  leicam     leicacamera  leicacamerausa  leicasociety  leicaworld  yourshotphotographer  newyorkcity  radiocity     Q CXIJQrZ  igshid pdzr dskrtrf,1797,,,,
2020-03-28 02:40:45+00:00,1,New  podcast is up  Watch on our FB or YouTube or listen on your favorite podcast app   linkinbio We talk about  tiktok The stimulus and who would you rather be quarantined with  quarantine  corona  podcast     QsFC HohP  igshid x qbs sh jqm,1798,,,,
2020-03-28 02:23:52+00:00,0, Quarantine  EP out now on  SoundCloud   Go stream it   Quarantine  Corona  NewMusic  Rap  HipHop  NewYork,1799,,,,
2020-03-28 01:42:13+00:00,1,Look at all those smiling faces ready to start tap class   Nothing will stop us from smiling and dancing    smile  tap  class  dance  dancing  staysafe  stayhealthy  staystrong  washyourhands  corona     Ql   jd    igshid  ghge  j qs  ,1800,,,,
2020-03-28 01:30:10+00:00,-1,Never seen  broadway empty    ish is real  nyc  corona ,1801,,,,
2020-03-28 01:26:56+00:00,1,Mr  Mark   s Thursday tap went perfectly using Zoom  our go to live streaming platform    tap  perfect  dance  zoom  live  livestream  corona  coronavirus  covid     cov  d    explore  explorepage  exploremore     QkM TD rB  igshid  acp ox qvbfw,1802,,,,
2020-03-28 01:21:16+00:00,1,Beautiful night    Keeping Social Distance   socialdistancing  pleasekeepsocialdistance  nyc  covid     corona  hoboken  waterfront  nycviews   New Jersey  QjjgODZYx  igshid  uyy wglfie y,1803,,,,
2020-03-28 01:17:22+00:00,-1,EVERYBODY IS IN THE HOUSE     Reposted from  are you in the house        amp  Ol Dirty Bastard   Fantasy  hilarious  mariahcarey  oldirtybastard  inthehouse  corona  covid   ,1804,,,,
2020-03-28 01:17:09+00:00,1,Hey check this out  WHEN YOU FIND OUT ANIMALS CANNOT GET CORONA VIRUS  lt TAG   FRIENDS gt   coronavirusmemes  jokes  funymemes  funnyvideos  cats  catlovers  corona  coronavirus  newyork  pandemic  thebronx     QiGFmjTwY  igshid b  rv gwpx k,1805,,,,
2020-03-28 01:15:11+00:00,1,It   s a little rough  but this is the best I   ve got  This year  things are going to be a little different  because they usually have to disinfect the  AFTER New York Comic Con   nycc  corona  seeyouinoctober,1806,,,,
2020-03-28 01:09:41+00:00,1,Miss Elisa   s two private voice lessons went great on Thursday    Both of them really sounding professional  voice  sing  singing  song  online  livestream  safe  staysafe  corona  explore  explorepage     QiOrbj vF  igshid im  kxdqo x ,1807,,,,
2020-03-28 00:42:34+00:00,1,ent strike in NYC  I know most want to save money for food  and medical needs  I know I   d rather do the same  I think a rent strike is needed  Let   s do this together     rentstrike  rent  corona  togetherwestand  fellowship  faith  love  hope  alonetogether  stayhome,1808,,,,
2020-03-28 00:34:11+00:00,0,Holy Crapo            sunset  sky  architecture  landscapephotography  suburbanlife  quarantine  corona  virus  earth  blue  Lee  New Jersey  QeKvDHXqZ  igshid   xgyizs rc r,1809,,,,
2020-03-28 00:31:59+00:00,0,American Green Mall and da Caucus View from Ft  Lee            sunset  sky  architecture  landscapephotography  suburbanlife  quarantine  corona  virus  earth  blue  Lee  New Jersey  Qd m nKSa  igshid  hc hbckufi f,1810,,,,
2020-03-28 00:14:21+00:00,0,We   re back  Karaoke        tonight    drink minimum Post your songs  Let   s try to stay connected   nystrong  corona  karaoke  York  New York  Qbg  jBry  igshid        u v c,1811,,,,
2020-03-28 00:13:21+00:00,0,he Creep             sunset  sky  architecture  landscapephotography  suburbanlife  quarantine  corona  virus  earth  blue  Lee  New Jersey  QbyMIHUHK  igshid  qq tnn  mj j,1812,,,,
2020-03-28 00:12:50+00:00,0, Stay home  save lives  Even if you are not sick  stay home as much as you can  Daphn   Mia Essiet    All rights reserved  PSA  covid     corona  SaveLives  StayHomeAndSaveLives  Flamingo,1813,,,,
2020-03-28 00:10:41+00:00,0,Everything on pause   sunset  sky  architecture  landscapephotography  suburbanlife  quarantine  corona  virus  earth  blue  Lee  New Jersey  QbetZHTJv  igshid xovq pxoxvqf,1814,,,,
2020-03-28 00:06:55+00:00,0, coronavirusitalianews  corona  coronavirusbrazil  coronavirusespa  a  coronaviruspandemic  coronacalifornia  covid     covid  covid  italia  cov  d    covid  indonesia  covid  news  covid  germany  covid      covid  usa  newyork  newyorkcity  brooklyn,1815,,,,
2020-03-27 23:49:45+00:00,1,Locked Down Freestyle  NYC  Freestyle  KennyCulture  RealRap  SocialDistancing  Covid     Truth  HealthIsWealth  Coronavirus  Akon  LockedUp  Faith  QuarantineChallenge  WordsForThought  StayHome  HesGotTheWholeWorldChallenge  Corona  Netflix  Bars  Coronanyc  PressPlay ,1816,,,,
2020-03-27 23:49:32+00:00,0,oday   s walk  Didn   t go too far today as I had so much to do at home  Up   around the  eastvillagenyc  nycarchitecture  nyclife  urbanlife  corona  covid     getoutforawalk  beautifulday  forgodsolovednewyorkcity       QZDTWjBqW  igshid jax y cpotwj,1817,,,,
2020-03-27 23:43:06+00:00,0, joinarmychallenge  corona  coronausa  covid     covid  andemoloyed                                                                                      family  First Class Kalyuzhny  QYUoNHhwS  igshid  cp d  cjmf v,1818,,,,
2020-03-27 23:29:30+00:00,1, pm tonight  Tune in  bring a friend and we   ll try again   corona  quarantine  coronavirus  sitdown  sitthefuckdown  doctor  advice  help   New York  QWw XAYwC  igshid p  yxuqjgw  ,1819,,,,
2020-03-27 22:59:52+00:00,0,Affair      KI LA  Beats  Drip  Water  Corona  Coronavirus  NY  LA  Florida  PalmBeach  Swish  Nike  Sponsoring  Shoes  oneandonly   New York  QTGb BWEP  igshid x   tiwnmwsf,1820,,,,
2020-03-27 22:40:39+00:00,1,Hope to see this sooner than May  Thank you  corona  stimulus  nyc  support  goodvibes  stayhome  alonetogether  friends  family  love  inGodshands,1821,,,,
2020-03-27 22:18:26+00:00,-1,Wtf This  series  My Secret Terrius from      is talkis about a man made Corona virus which was tweaked to increase the mortality rate What in the tinfoil conspiracy theory nonsense is this  We need answers   corona  coronavirus  pandemic    ,1822,,,,
2020-03-27 21:02:59+00:00,0,Bye bye  tie  It   s a   o   clock world I   ve got this  Corona locked down   Too soon    Soon it   ll be knocked down   CoronaLockdown,1823,,,,
2020-03-27 20:47:54+00:00,1,A beautiful warm and sunny day today    Never thought having a little backyard can feel so great  and stepping in it can bring such a sense of joy  and normalcy  Quite a time we re living in these days     Corona     QERRcAfYG  igshid fkc cqz nuoc,1824,,,,
2020-03-27 20:34:31+00:00,1,heres a time for everything            corona  coronavirus  virus  china  beer  riverside  viruscorona  d  wuhan  memes  like  love  n  a  follow  inlandempire  architecture  interiordesign  instagram  render  k     QCvOpDU f  igshid  ca hdfjcaqdq,1825,,,,
2020-03-27 19:46:40+00:00,0,So this is my new normal             Never thought I   d see the day  nyc  corona  quarantine  neededgroceries  newnormal  stilldontbelievethisisreal  instagay  scruffygay  York  New York  P Q NjfrE  igshid ibx k pixyvq,1826,,,,
2020-03-27 19:42:41+00:00,1, is using their factory to help out the community  It   s truly inspiring work   corona  n   maskcovers  nys  newyork  instagood  instadaily  news    yorktownheights  ,1827,,,,
2020-03-27 18:11:14+00:00,1,    Now  back to listening nonstop to new  album  which is probably the reason why I am finally cured today  TY Dua     covid     corona  recovered  health  feliz  love  family  chosenfamily  friends  socialdistancing  gay  lgbt  besafe  dualipa  futurenostalgia  pop,1828,,,,
2020-03-27 18:06:15+00:00,1, America s top medical college professor JHU prediction  The new  corona cases will be more than   million   COVID    Yanggang  E from ,1829,,,,
2020-03-27 17:45:53+00:00,-1,In need of some vegan protein  NYC  mentalhealth  CoronaLockdown  loosinggains  loosingmymind  got anyone in mind   Let   s hop on a call man  gotta get some distraction out here  community  COVID    Corona,1830,,,,
2020-03-27 17:20:43+00:00,0,So listen to the experts  stay home  drink tea  and wash your hands properly   stayhome  listentotheexperts  quarantine  corona  drinktea               teatime  roastedtea  shuixian  clifftea  agedtea,1831,,,,
2020-03-27 17:18:40+00:00,0,Fifth Avenue in new York city around    noon   nyc  corona  covid     newyorkpubliclibrary  fifthavenue  Street   Bryant Park Fifth Avenue  PsU LgfcC  igshid m cgphnnr xb,1832,,,,
2020-03-27 16:36:56+00:00,-1,Miss being this guy   cheflife  corona  virus  keepcooking truecooks  cooktolivelivetocook knifecuts sharp  strongwilled  pirata mequemonomedejo  York  New York  PnjUKlGps  igshid  obu sba  x ,1833,,,,
2020-03-27 16:20:07+00:00,0,A new update from TriBeCa PAC regarding the remainder of our season and  covid      downtown  tribeca  performance  corona  coronavirus  cov  d    covid  Tribeca Performing Arts Center  PloCuDRKJ  igshid   aw xv byo a,1834,,,,
2020-03-27 15:54:48+00:00,1,When will my mental health self resolve   Cuomo  nys  nyc  Quarantine  livefromtheepicenter  coronavirus  coronanewyork  selfquarantine  corona  SocialDistanacing  FridayFeeling  governorcuomo,1835,,,,
