Unnamed: 0,Datetime,Text,Sentiment
2654,2020-03-10 20:37:08+00:00,Arros   au Febreze parce qu il est asiatique  La folie    le gros d  bile qui croit au pouvoir d  contaminant du febreze     corona ,-1
2655,2020-03-10 20:25:06+00:00,Did I  nail It   pasta  macarons  corona  dontmix  dontdrive  nyc  wicked  humor  allgood  writersofinstagram   New York  o    wtaNs yjpM g   igshid  ifbm  b   at,0
2656,2020-03-10 19:10:19+00:00, corona has us weed smokers out here looking like this every time we cough  COVID      COVID    CoronavirusOutbreak  coronavirus,1
2657,2020-03-10 18:38:37+00:00,Folks are really getting caught up with the  COVID      corona virus prep  Meanwhile  I   m just planning to order Chinese takeout later to counter local xenophobia  This is the perspective one takes from a mountain of Costco toilet paper and frozen chicken nuggets  ,0
2658,2020-03-10 18:24:24+00:00,So y   all just gonna let Corona ruin everything huh   She   s out here laughing at us like  COVID      corona  pandemonium,1
2659,2020-03-10 16:36:31+00:00,hey  newyorkers if you wanna cross the  brooklynbridge for some reason today   s a good day   corona  coronavirus  coronavirusamerica  covid  covid      Bridge  FJpVUV  igshid gi ihnfdo c ,1
2660,2020-03-10 16:20:20+00:00,neither snow  nor rain  nor heat  nor gloom of the  corona  virus stays us from the swift completion of our  peeps getting their monthly    disinfected     bodycomposition consults  garyveechallenge     at VaynerMedia HQ,1
2661,2020-03-10 16:13:53+00:00,Flying to Miami for gig  Can t be too careful   corona on board spiritairlines  Airport  igshid     hhshyihmv,1
2662,2020-03-10 15:12:36+00:00,Don   t forget y   all   handsanitizer  subway  nyc  train  coronavir  s    corona  virus  coronavirus  scented  safetyfirst  LES  East Side  igshid  xndduihzhiaz,-1
2663,2020-03-10 10:12:35+00:00,emember  no matter how severe  corona gets   is still here  streaming at  pm CET only on   TheTweetsOfJericho  GreatestChampOfAllTime  COVID    wrestling  prowrestling  fantasywrestling  drake  Memes,-1
2664,2020-03-10 10:03:58+00:00,allyWIN   The perfect antidote for the coronavirus  drink Up   rw  RallyWIN    blakown    corona  coronavirus  tshirt  nocolorbarrier      igshid it r ja u jg,1
2665,2020-03-10 09:37:19+00:00, Corona NJ    confirmed cases  Governor Murphy declares a State of Emergency  And a medical mystery     year old James Cai of Ft  Lee says he has gotten much sicker since he was diagnosed one week ago       WINS ,1
2666,2020-03-10 05:10:31+00:00,Mural  Black Excellence  mural  blackexcellence  history  yeswecan  coronaqueensnyc  coronaqueens  corona  queens  nyc  nofilter  unedited  canon  d  canonphotography  canonphotographer    mm  mmf   publicart  art       igshid k b czh  kcv,1
2667,2020-03-10 02:26:41+00:00,Ok a homeless woman got on the train next to me today   and she smelled like LAVENDER   corona ,0
2668,2020-03-09 23:35:15+00:00,Flights are so cheap drake said I   m here for a good time not a long time  corona,1
2669,2020-03-09 21:13:14+00:00, newyork  corona  handsanitizer  virus  grandkids  thunderbird  alcohol  bowery,0
2670,2020-03-09 18:15:44+00:00,roof lunch in this NYC winter  everyone knows  corona can t climb  York  New York  igshid  ls  l g vsa ,0
2671,2020-03-09 16:21:19+00:00,Yo NYC hit me up I got that good shit     a squirt   MVPofHustle  sidehustle  hustle  nychustle  coronavirus  corona  lol  comedy  instafunny  purell  bettersafethansorry  dope  swag  York  New York  igshid  kayragjruact,1
2672,2020-03-09 13:34:30+00:00,     badbunny  yoperreosola  bootleg ON THE WORKS  Diy acapella Lmk what you guys think                                      vst  ableton  corona  covit    live  yhlqmdlg  acapella  diy  ozone   izotope  plugins     igshid  psn bwrbxp o,0
2673,2020-03-09 09:09:35+00:00,Like we have a CHOICE smh  NewYork  NYC  NewYorkCity  Corona  CoronaVirus  CoronaVirusNYC  CoronaVirusUSA  CoronaVirusOutbreak  Cuomo  CuomoVirus,1
2674,2020-03-09 04:08:48+00:00,Please stop watching the news for a little while and see this   corona ,0
2675,2020-03-09 03:22:32+00:00,Let us remember all those strong women who fight against domestic violence in this  InternationalWomensDay  Corona  Queens,-1
2676,2020-03-09 00:10:03+00:00,All of y all look stupid as fuck walking around with these damn  masks on and no  gloves  The  CoronaVirus is spread by  CONTACT  you fools   Corona  NYC  NewYork  NewYorkCity  CoronaVirusNY  CoronaVirusUSA  USA  UnitedStates  UnitedStatesofAmerica,-1
2677,2020-03-08 22:38:26+00:00,Nuff said   youstherealmvp  coronavirusscaredontcare  nycgrems  ocdproblems  manhattanvibes  staysterilemyfriends  evenifitsahoax  realtopics  losangelesprobablysafer  corona  shakemyhand     en  igshid   xh  hvqzok,0
2678,2020-03-08 22:19:29+00:00,guy on stationary bike   st sneeze no attempt to cover mouth   nd sneeze still nothing   rd sneeze nada and then wipes nose with hands and carries on       corona,-1
2679,2020-03-08 04:33:11+00:00,heater in times before  corona Great time at  A big thank you to those who made it happen  Long lasting memories     at Broadway Theatre,1
2680,2020-03-08 00:17:21+00:00,If you   re white and you want to know how it has felt to be a minority in America since it   s founding  cough ten times in a row in a public space   corona  stopbeingracist,1
2681,2020-03-07 23:43:23+00:00,From my brother in  Seattle   No classes at UW  Students stuck in dorms   Corona might not go up but STDs sure to skyrocket  ,-1
2682,2020-03-07 23:21:07+00:00,Having a little trouble drinking  through this N   mask  Yes  we   re fine here  Thanks for checking in   corona  handsanitizer  doomsdaypreppers  York  New York  igshid grz rcja j p,1
2683,2020-03-07 17:46:29+00:00,onight at  pm I will be a returning guest on the  oum  podcast  orsinisuncensoredmind  orsini  wrestling  capitolwrestling  aew  wwe  belt  magic  l l  nyc  NewYork  corona  hero  champion  follow  download the     igshid pqsx  rgg ac,1
2684,2020-03-07 17:11:48+00:00, statement art mirror  corona now artreflectinglife  queerartist  gayart painterlyphotos  bodilyfluids notouching sixfeetapart covid          pandemic  s Kitchen  Manhattan  RhBTJ  igshid bywz q   sok,0
2685,2020-03-07 17:02:02+00:00,Wow  Flight from Newark to Austin is practically empty today   headinghome from  btua  execseclive Evidence the travel industry is taking a huge hit from  corona  Liberty International Airport  igshid i fmpxznh n ,1
2686,2020-03-07 16:12:59+00:00, CoronaVirusChallenge  CoronaVirusUpdate  Coronavirusnyc  CoronaVirusSeattle  CoronavirusInSA  Coronavirusflorida  coronavirusnj  CoronaChan  corona  CoronaAlert  Coronavirusireland  coronavirusnj  coronavirusturkey  CoronaAlert  coronavirus  mailcarriers  postalworkers,0
2687,2020-03-07 15:10:06+00:00,  coronavirus  CDC  USA  UnitedStates  ignorance  ignoranceisbliss  chinesefood  corona  coronabeer  coronabeervirus ,-1
2688,2020-03-07 12:00:46+00:00,After this coronavirus panic is settled  I really hope  doesn   t go out of business because there are only a few things better than a corona light and a lime in the summer   coronabeer  corona,1
2689,2020-03-06 23:01:54+00:00,First  flight post  CoronaVirus outbreak  someone already offer      for my mask   love tapairportugal to  Geneva    Paris  firstclass   going to visit our friends from   europe  corona tapairportugal     igshid lakv s g  di,1
2690,2020-03-06 19:49:45+00:00, diamonds  diamond  cushioncutdiamond  clean  solitairering  jewelrydesigner  flawless  bigrock  carat  rafaeluziel  march   women  ladies  internationalwomensday  shopping  shoppingonline  corona  Manhattan  igshid    v dzawf fw,1
2691,2020-03-06 16:13:29+00:00,Got the gawd  in the building tonight   Serious party rocker  I hope y   all ready  Come say bye to me before I leave and catch the Corona   lowereastside  sandiego  nyc  party  dj  corona  SKINnY Bar     igshid p   dh jat c,1
2692,2020-03-06 15:46:28+00:00, does not care about the health of its employees or customers  While other airlines realize the seriousness of  corona  amp  waived flight change fees for level   areas like Italy  Norwegian has not  What a shame ,1
2693,2020-03-06 14:33:58+00:00,LOL  Corona,1
2694,2020-03-06 13:52:35+00:00,Corona virus hysteria is in full effect here at work   COVID    CoronaVirus  Pandemic  Virus  Corona  BeInformed  DontPanic  DoYourResearch  TheCure,-1
2695,2020-03-06 13:39:21+00:00,Everyone knows  tequila is more effective     corona  virus  stopthemadness  truestory     at Mount Sinai Doctors   Faculty Practice,1
2696,2020-03-06 07:26:37+00:00,U know  with  TheBandPlayedOn dey made it seem like H I V WAS A GAY WHITE MAN DISEASE    NOW DIS  CORONA SHIT IS   CLOSE   HOME   NOW IM STARTING   THINK THESE  DISEASES ARE  MANMADE  SMMFH  WendyWilliams ,-1
2697,2020-03-06 06:47:24+00:00,GIRLLLLL U  U BETTA CARRY DAT DAMN  SANITIZER    DIS  CORONA SHIT IS CLOSE   HOME NOW   PLUS U FEEL ALL CLEAN  amp  TINGLY  amp  ITS A  RUSH WHEN U  INHALE UP YOUR NOSE    WendyWilliams,-1
2698,2020-03-06 05:16:12+00:00,People who drink  PBR regularly are immune to the  Corona virus  ,1
2699,2020-03-06 02:50:03+00:00,Is Modelovirus next   Coronavirus  Corona,0
2700,2020-03-05 22:37:34+00:00,It   s that time of week again  Let   s forget about  corona for just a minute and concentrate on real     Join us tonight hackensackbrewing and alementary for our Thursday night  Brewhaha here in  NJ   Craftbeer     igshid bbiajknb qa ,0
2701,2020-03-05 21:21:20+00:00,o be honest  I don t know what all the fuss is about   Coronavirus  Corona  virus  IgnoranceIsBliss  SweetOblivion  ThoughtAlcoholKillledViruses  MaybeItsTheLime  Storehouse NYC  igshid c wwzu go  x,1
2702,2020-03-05 20:47:16+00:00,Gyms are bacteria traps  Do t get sick while you get healthy     corona  coronavirus  NYC  Manhattan  NewYork     at Blink Fitness,0
2703,2020-03-05 19:03:18+00:00,Y    amp  our neighbors for coming to our Queens Bus Redesign meeting  Lots of updates  amp  feedback to ensure the MTA understands the needs of our community  We are committed to ensuring the final plan reflects all of our needs   Corona  Elmhurst  JacksonHeights     at Elmhurst Hospital Center,1
2704,2020-03-05 17:53:40+00:00,Wash your hands and say your prayers folks  corona  coronavir  s  nyc  NewYork  N    masks     at NYC Deals,0
2705,2020-03-05 14:22:01+00:00,I   m not wearing a mask or gloves because I realized that it would be more enjoyable to die from  CoronaOutbreak  corona  coronavirus than to have to live under four more years of   tbh  NotMyPresident  imwithher  ThisIsAmerica,-1
2706,2020-03-04 20:19:29+00:00,   To hell with    in sickness and in health         Covid     CoronavirusOutbreak  Corona ,-1
2707,2020-03-04 18:11:56+00:00,Having lunch AT Park Italian  and I have never ever been able to eat inside before  it   s a ghost town   I   m freaking out  Corona,-1
2708,2020-03-04 17:06:45+00:00,Getting prepared on  Corona   updates a packed audience at  on  COVID  ,1
2709,2020-03-04 11:10:45+00:00, Corona Update  TLC tells cabbies to keep   em clean  scrub down taxis at least once a day  Taxi drivers tell      WINS  that Corona is killing the airport pickup biz ,1
2710,2020-03-04 07:13:53+00:00,U cough one more time I   m beating your ass  corona virus  corona        djmarvls  dyckmanstreet  Manhattan  igshid s avw ma  u ,-1
2711,2020-03-03 23:01:18+00:00,Let that sink in   epicfail  coronavir  s    notthebeer  corona  York  New York  igshid  nvvpujewracw,0
2712,2020-03-03 21:52:15+00:00,PSA for NYS residents   testing for  corona is not currently being performed without a PCP referral which also requires meeting strict CDC  amp  federal guidelines  Also there is a hotline set up at               ,0
2713,2020-03-03 13:32:05+00:00, CoronaOutbreak  corona LIVE FOOTAGE of Corona Virus preparing for her national tour  bestlife  pandemia,0
2714,2020-03-02 15:03:30+00:00,Contrary to popular opinion  the best way to prevent the spread of  coronavirus is to drink  Corona  Alone  At home ,1
2715,2020-03-01 21:59:48+00:00,  corona  coronaextra  beer  drinkitup  coach  jongruden  hotline  photographer   stylist  wardrobestylist  propstylist  set ,0
2716,2020-03-01 16:39:31+00:00,Getting ready to travel to Europe  in my luggage all I need  I am leaving fear of  corona virus home  ,-1
2717,2020-03-01 00:21:59+00:00,Portrait Mode Fail  still  I remain fearless   todayonthescene  corona  lacervezamasfina    Brooklyn  igshid  y  gqsh  c ,0
2718,2020-02-29 20:11:51+00:00, coronavirus  covid    corona ,0
2719,2020-02-29 19:33:14+00:00, corona Do not touch your face  ,0
2720,2020-02-29 03:44:22+00:00,Squeezed Mustard in Shadows and Sunlight  squeezedmustard  sunlight  shadows  coronaqueensmyc  coronaqueens  corona  queens  nyc  canon  d  canonphotographer  canonphotography  nofilter  unedited  lefrakcity      jh  igshid  evcdsrzq  i,0
2721,2020-02-29 03:32:51+00:00,ree  tree  lefrakcity  coronaqueensnyc  coronaqueens  corona  queens  nyc  nofilter  unedited  canon  d  canonphotographer  canonphotography    mm  mmf   City  M  igshid o tpg iq md ,0
2722,2020-02-29 03:29:16+00:00,Clouds  clouds  lefrakcity  coronaqueensnyc  coronaqueens  corona  nyc  nofilter  unedited  canon  d  canonphotographer  canonphotography    mm  mmf   Harding Expwy  igshid  jn tvy q c ,0
2723,2020-02-29 00:25:11+00:00,Actually I never drank  Corona in the first place   CraftBeer  CoronavirusPandemic  COVID,0
2724,2020-02-28 23:28:44+00:00,NYC isn   t able to properly test at this time and it   s possible that the virus is already here  Everyone should prepare responsibly and if you have cold symptoms stay home   Corona ,0
2725,2020-02-28 22:18:04+00:00,Gracias to the folx at  for the opportunity share my vision for  Corona  EastElmhurst  JacksonHeights  Woodside  NYSAssembly  District    As  said    This district is special    Glad to be in the movement for progressive change alongside ya   ll in  Queens,1
2726,2020-02-28 22:02:58+00:00, Corona   lime the virus    ,0
2727,2020-02-28 19:53:38+00:00, going out to buy a case of  corona today   limes  beer  Mexico ,0
2728,2020-02-28 19:26:32+00:00,Presentation today by Senator Menendez addressing our states preparations for fighting the Corona Virus   corona  virus  newjersey  healthcare  vaccines  Hall University Department of Physician Assistant  igshid djo iiop wqs,-1
2729,2020-02-28 19:21:17+00:00,Y   all thinkin    what I   m thinkin        see ya    in CO    or Vegas maybe   StephenKing  TheStand  StephenKingTheStand  CaptainTrips  coronavir  s  Corona  Pandemic  RandallFlag  Novels  Books  Reading  Writing     igshid  i  n bvdrh b,0
2730,2020-02-28 18:32:37+00:00,Barry Sanders  Not Bernie Sanders  Better stay away from that  Corona beer  ,1
2731,2020-02-28 18:17:03+00:00,he immune compromised community is shifting gears a bit   vector  vectormap  vectormapping  mikepence  corona  limes  dragqueen  dragqueens  diseaseprevention  prophylaxis  prx  jazzhot  dancenumber  whitehouse     igshid ykidxm  scjf,1
2732,2020-02-28 14:57:38+00:00,   Mike  is there another explanation why so many people criticize  Trump  Could it have something to do with the fact that he   s a proven liar  fool  criminal  and thief      CoronaVirusUpdates  coronavirusus  coronavirususa  Corona  Pencedemic,-1
2733,2020-02-28 05:44:03+00:00,hank God I thought  corona took you already ,1
2734,2020-02-27 19:53:55+00:00,                                                                                         corona                        ,0
2735,2020-02-27 14:22:36+00:00,A serious question  When we are able to reverse the effects of  aging and you find yourself the first generation of people able to live a disease free life for centuries  how would   your expectations   of government policy  amp  society change   longevity  society  Trending  Corona,0
2736,2020-02-27 13:34:40+00:00,LAVEZ LES MAINS  TOUT LE MONDE  It   s always sense de common   WashYourHands  WHO  corona  coronavirususa  notgonnapanic,-1
2737,2020-02-27 04:13:16+00:00,Hayat  mda ilk defa paral   online checkin oldum    papelim gitti  corona belas   y  z  nden u  a    n en   n  ne nerdeyse kokpitte gelicem heeaa ,0
2738,2020-02-26 19:37:15+00:00,God save us   corona  coronav  rus  coronavirusmask  coronavirustruth  coronaviruschina      coronaviruseuropa  timeoutnewyork  artonlink  ny pic  Ordonez Photography  igshid  rghd gozg  r,1
2739,2020-02-26 15:30:22+00:00,Erste sichtbare Ma  nahme gegen  corona bei den Vereinten Nationen in New York  ,0
2740,2020-02-26 09:51:06+00:00,he economic effects of Coronavirus around the world   coronavirues  CoronavirusOutbreak  Corona  CoronaOutbreak  wallstreet  economy  marketswoon  CurrencyTimes,0
2741,2020-02-25 21:50:50+00:00, Corona virus is a natural balance to make human levels lower  The cause has become fatal and deadly to the planet through the consumption of plastics  factories and environmental pollution ,-1
2742,2020-02-23 01:29:59+00:00,B Day wknd fun Continues now at Smithfield NYC  if you want to buy me a beer or shot lol    SmithfieldNYC  NYC  Corona  BDay  Hall NYC  igshid   s kw cw nz ,1
2743,2020-02-22 17:51:36+00:00,Let s get this  Saturday started right   chipsandsalsa  cerveza  brunch  cerveza  queens  corona  Ny  Roosvelt Ave  igshid umqew lon du,0
2744,2020-02-21 04:10:22+00:00, WANTED for A ROBBERY in the vicinity of    St   amp    th Ave   Corona  Queens  on          AM Reward up to       Seen them  Know who they are  Call           TIPS or DM us  Calls are CONFIDENTIAL ,1
2745,2020-02-20 20:09:47+00:00,Aaaaaw Modern Love  love  loveislove  corona  lime  lyme  coronav  rus  win  modernlove  York  New York  igshid  jf v  mbmj m,1
2746,2020-02-15 02:19:28+00:00,   ClickFollow  amp  or a          ItMaam  Coronavirus  Corona  Men or  Women  WashYourHands  Cough  Smeeze Upcoming Shows   Feb    th      pm   Birthday Comedy  Private Show    Columbus  Ohio  Feb    th    pm       igshid  cp dqkp wcrt,1
2747,2020-02-14 04:31:34+00:00,HAPPY VALENTINE S DAY from  regoparkhealthcare  valentinesday  love  hearts  xo  seniors  queens  corona  cupid  residents  Park Health Care  igshid  wf xgn hsef ,1
2748,2020-02-13 17:11:02+00:00,Esta noche Greeicy Baila Tour          greeicy  bailatour      corona  dannynyce      worldlatinstar  instagram  Boom  igshid  bc  w cqbici,0
2749,2020-02-13 16:31:03+00:00,Sign posted in the elevator of my office building claims you can t believe everything you read on the internet   that you re racist if you notice that people traveling from the epicenter of the potential  corona     igshid  he  ob tsev ,-1
2750,2020-02-12 20:54:01+00:00, valentinesday  love  beer  corona   inlove  beergift  balloons  Balloonsny en Bronx  New York  nQnv I  igshid  snsg  ymuzcc,1
2751,2020-02-11 10:53:52+00:00, Corona  DeathToll tops        Outspoken Lawyer turned Video Journalist disappears after video posts caught attention of Chinese Police  Is he in forcible    day quarantine  Or has he been removed  The perils of reporting ,1
2752,2020-02-10 18:47:09+00:00,CORONA to ASTORIA   A Forgotten NY walk Via   queens  nyc  corona  astoria  elmhurst  jacksonheights  queensrealestate  territorynetwork  ny com         corona to astoria      at Astoria,-1
2753,2020-02-10 04:32:22+00:00, parasite it   s the era of  asian invasion y   all   Corona is here to stay   Oscars,-1
2754,2020-02-09 18:52:28+00:00,Great  albeit chilly   morning at the Jackson Heights Farmers    Market chatting with neighbors about our campaign  amp  registering folks to vote  TeamJGR  NYSAssembly  JacksonHeights  EastElmhurst  Corona  Woodside  District       at Jackson Heights Greenmarket,1
2755,2020-02-09 02:21:23+00:00,So me and my sister going to Singapore and was just told about the  rd person who contracted the  corona got it from Singapore  So I ask me sis we still going and she said     yes  after all we all dying anyway     a true  anan,0
2756,2020-02-09 01:23:48+00:00,Feeling all the gratitude for the team of volunteers we trained today  Especially our junior team Gracias to the fierce  for leading  amp  for everyone who hit the doors  TeamJGR  NYSAssembly  JacksonHeights  EastElmhurst  Corona  Woodside     at The Queensboro Restaurant,1
2757,2020-02-09 00:42:03+00:00,Waiting time      car  waiting  mode  pictures  saturday  winter  dad  son  dominic  corona  newyork   New York  GCovHfbMjcjtUb wWq xJO IsjeFc   igshid  qh bs   oaf ,0
2758,2020-02-08 22:21:15+00:00, hangingout  family  likefatherlikeson  dominic  almost months  love  loveyou  corona  queens  newyork  nyc  saturdayvibes  winter     waiting for Mommy      New York  VhMipAY  i gbjnCnNazM   igshid tv w  n   de,1
2759,2020-02-08 18:31:42+00:00, CoronaVirus  corona  ,0
2760,2020-02-08 16:50:52+00:00,Felicitaciones a los  TorosDelEste  por su gran  Triunfo en la Serie del Caribe        representado a la  Rep  blicaDominicana y por traer a esta  Tierra de  Hermosas Playas y Grandes  Peloteros  La  Corona     en      EnZJT  igshid  sz meeagwq f,0
2761,2020-02-08 04:11:07+00:00,Worldwide growth rates for  coronavirus are dropping every day   now at          a       increase  Lowest since the  pandemic started   China has        cases   an identical       growth   CoronaVirusFacts  Coronavirustruth  CoronaOutbreak  corona ,1
2762,2020-02-07 15:15:14+00:00,UPDATE   CoronaVirus Cruise  The  RoyalCarribean  AnthemOfTheSeas docked in  Bayonne w nearly       passengers and crew  Disembarking passengers say the cruise line did not share any info on the possibility of  Corona on board even as it quarantined Chinese Nationals  ,1
2763,2020-02-07 13:15:34+00:00, CoronaVirus Cruise   PortAuthority police in masks at  RoyalCarribean terminal where  AnthemOfTheSeas  k people disembarking and another  k will board  A dozen Chinese nationals removed to be tested for  Corona Live ,0
2764,2020-02-05 12:34:03+00:00,Early morning reading  transferir recetas           ABIERTO   d  as de semana am   pmPRECIOS COMPETITIVOS   jacksonheights  jacksonheightsny  queensnyc  nycqueens  seenin    corona  elmhurst  citifield  coronaqueens  elmhurstqueens  flushingmeadows  queensnyc  nycqueens     at JH Super Laundry,1
2765,2020-02-05 12:34:00+00:00,Diga no  coronavirus      muerto en wuhan   vac  nese ahora ABIERTO  am   pmPRECIOS COMPETITIVOS   jacksonheights  queensnyc  nycqueens  seenin    itsinqueens  corona  elmhurst  citifield  coronaqueens  elmhurstqueens  flushingmeadows    thave  queensnyc  nycqueens  es status                         at JH Super Laundry,1
2766,2020-02-03 17:46:39+00:00,   ClickFollow  ForMore  Corona  CoronaVirus  NoGames  Rat  Rodent  rodentsofinstagram Upcoming Shows   Feb   th    pm   Birthday Comedy  Private Show     Cleveland  Ohio  Feb    th    pm   World Series of     igshid ygp vrvqw a ,1
2767,2020-02-02 19:12:22+00:00,Great morning at the Farmers    Market talking to our neighbors about street safety  garnering feedback regarding a  GreenNewNorthern and registering folks to vote  JacksonHeights  EastElmhurst  Corona  Woodside  NYSAssembly  District       at Jackson Heights Greenmarket,1
2768,2020-02-02 04:29:35+00:00,I   m catching the CORONA virus   turning    while hanging out on   St Times Square  Yeah it fits so        RockNation  birthday  tonic  corona  chillin  goddamnitdad  New York   Times Square  igshid njaomh p  ec,1
2769,2020-02-02 00:25:12+00:00,Stay inside and drink  corona  East Side  u   igshid  s k tr pkq d,0
2770,2020-02-01 03:21:16+00:00,How the  Corona virus  pandemic spreads to  NYC via  Flushing of course   streetphotography    mmfilm  ny   New York  igshid   tkfjkon ptw,0
2771,2020-01-31 17:33:26+00:00,hen Niggas in  Corona  Queens  NY getting blamed for all this mess ,-1
2772,2020-01-30 20:30:13+00:00,Problem Solved  By Day Illustration             Lets All Hope This    Coronavirus    Is Wiped Out ASAP    CORONAVIRUS  CHINA  OUTBREAK  EPIDEMIC  CORONA  BEER  CERVEZA  MEXICO  DRINK  DRINKRESPONSIBLY  NEWART     igshid    k  e h clp,-1
2773,2020-01-30 20:13:08+00:00, citifield  flushing  queens  nyc  mets  newyork  baseball  nfl  corona  sport  stadium  Field Met Stadium  igshid  h hthi  d x,0
2774,2020-01-30 02:36:47+00:00,the world right now   Corona  corona  coronavirus  virus   flu  scared  besafe  sick  heineken  York  New York   mloU U   igshid   kwqbopcuyu ,-1
2775,2020-01-28 17:59:17+00:00,  Bedroom   Bathroom Condo in Corona            Congratulation  Goodjob  Reputation  New  Newlisting  Listing  Condo  Twobedroom  Corona  Justlisted  House  Home  Trustworthy  Residential  Realestate  Happy  Relax     igshid  nfdaj   w xp,1
2776,2020-01-28 03:24:56+00:00, WANTED for a ROBBERY in front of        Northern Blvd   Corona  Queens  on         AM Reward up to       Seen him  Know who he is  Call           TIPS or DM us  Calls are CONFIDENTIAL  yourcityyourcall     ,1
2777,2020-01-28 02:42:56+00:00,People Freak out about a Nuclear war or a  world war    while a tinny virus like  corona can end it all    Take it easy guys this world is getting awesome ,1
2778,2020-01-27 16:01:02+00:00,Im stoopid  coronavirus  corona  cdc  ,0
2779,2020-01-26 22:11:11+00:00,Great morning collecting community feedback on solutions for the dangerous Northern Blvd  Thank you to all those who dropped by  completed a survey and registered to vote  NYSAssembly  District    JacksonHeights  EastElmurst  Corona  Woodside,1
2780,2020-01-26 07:23:21+00:00, corona   New Jersey  USDPB DtgyM  AV v UuL  W Y Fs   igshid  pc v nxjanya,0
2781,2020-01-26 03:01:13+00:00, CoronaVirus  Corona  Virus  York  New York  igshid w npsn wssor,0
2782,2020-01-25 04:06:16+00:00,Where were are our elected officials of  Jacksonheights    Corona    elmhurst  rockaways       without your support  we suffer with this    thanks to       at First Baptist Church Astoria,1
2783,2020-01-24 17:26:36+00:00,Land for sale in Corona            Congratulation  Goodjob  Reputation  New  Newlisting  Listing  Landforsale  Corona  Justlisted  House  Home  Trustworthy  Residential  Realestate  Happy  Relax  Realtor  Mls  Nyc     igshid yvp l y  usb,1
2784,2020-01-18 23:46:02+00:00,Community voices matter   is making important changes to the proposed Queens bus route redesign based on community feedback   SaveQNSBuses  JacksonHeights  EastElmhurst  Corona  Woodside,1
2785,2020-01-17 08:15:02+00:00,As   una para la sed con fr  o  beer  corona  cerveza  bar  unitedstates  newjersey  elmomento  life  relaxtime en Blackjack Mulligan s Public House  igshid  ijez  smsf w,0
2786,2020-01-16 03:10:17+00:00,We look forward on seeing you in  Corona this Saturday Jan    th at the Tardes Literarias Awards Ceremony  As always  The Healthcare Education Project team will be present providing healthcare resources  amp  engaging community members on our  KeepTheMedicaidPromise campaign ,1
2787,2020-01-15 22:42:38+00:00,Has anyone had this  Im totally down   corona  beer  booze  refresca  passionfruitlime  Drive   Rego Park  igshid tmc p etjfu ,0
2788,2020-01-14 20:35:18+00:00,So thrilled to get the support of  I am grateful   the leadership of visionary  amp  progressive young people  I look forward   working alongside ya   ll as we fight for our future together   JacksonHeights  EastElmhurst  Corona  Woodside,1
2789,2020-01-14 08:32:30+00:00,Huh     The Planet of  Queens  NewYorkCity  Meaning   Flushing  LongislandCity  Farrock  Astoria  Jamacia  Queens  NewYorkCity  JacksonHeights  Pomonok   Woodside  Corona  LefrakCity   Wait Wait theres MAD MORE       igshid  e z d tfsmql,-1
2790,2020-01-12 19:55:18+00:00, Jessica Gonz  lez Rojas   I am running for NYS Assembly in District      JacksonHeights  EastElmhurst  Corona  Woodside ,0
2791,2020-01-12 19:09:28+00:00,My family   I are proud to join my diverse Queens communities to stand strong against anti semitism and hate  QueensUnitedAgainstHate  NYSAssembly  District    JacksonHeights  EastElmhurst  Corona  Woodside     at MacDonald Park,1
2792,2020-01-12 04:27:46+00:00,My best friends minus a few legends  corona  sponsorus,1
2793,2020-01-09 20:27:27+00:00,  Bodega  BodegaKingz  Store  StoreFront  StopNShop  Shop  Chips  Cheeseburger  Empanadas  HotFood  FoodPorn  Deligrocery  Cerveza  Tienda  Queens  Corona  Flushing  FlushingQueens  CoronaQueens  Sandwiches  Burger     igshid  whii  foe hz,0
2794,2020-01-06 22:58:54+00:00,he MTA is proposing to eliminate several bus routes that are critically important   our communities of  Corona  EastElmhurst  JacksonHeights  amp   Woodside We must fight back to save our buses  amp  demand an expansion of service  amp  reliability in our community ,1
2795,2020-01-06 22:16:12+00:00,Feliz d  a de los Reyes  Today I celebrated by dancing and hanging with my seniors at Raices Senior Center in Corona  I am blessed to have their love and will keep fighting to make sure they get the services they need   Corona  Elmhurst  JacksonHeights     at Raices Senior Center,1
2796,2020-01-04 04:31:42+00:00,Join  in  Corona for a day filled w  activities  kids zumba  giveaways   amp  much more  Make sure to by our table to learn about upcoming advocacy campaigns  amp  healthcare resources  Special thanks to   for inviting us to be  InTheCommunity ,1
2797,2020-01-03 12:49:59+00:00,Come and get your produce  Bodega  Grocery  GroceryStore  Groceries  RetailStore  Beer  Beers  BeerStagram  BeerDistributor  Deli  Deligrocery  Cerveza  Tienda  Queens  Corona  Flushing  FlushingQueens     igshid  edjuujh  pc,0
2798,2019-12-30 17:40:49+00:00,Mmm have you ever been there  take a map or a GPS   you have never talked about  EastElmhurst or  Corona,0
2799,2019-12-24 19:30:35+00:00,Wishing those who celebrate a very Merry Christmas          Deseando a los que celebran una muy feliz Navidad   JacksonHeights  EastElmhurst  Corona  Woodside,1
2800,2019-12-19 18:07:40+00:00,Come get your medicine  Bodega  Store  Groceries  GroceryStore  Grocery  BeerStagram  BeerDistributor  Deli  Heineken  Corona  BudLight  Smirnoff  Modelo  Flushing  Queens  JimBeam  Tienda  SuperMarket  HotFood     igshid    f ptsv vj,0
